publish_date,headline_text,polarity,subjectivity
2003-08-05,bank stocks push asx higher,0.25,0.5
2003-08-05,business confidence at three year high,0.16,0.54
2003-08-05,martin heads south to drum up investment,0.0,0.0
2003-08-05,strong economy steers car sales higher,0.3416666666666667,0.6166666666666667
2003-08-05,us markets show signs of picking up,0.0,0.0
2003-08-05,us stocks fall slightly in lacklustre session,-0.16666666666666666,0.16666666666666666
2003-08-05,wetting a line big business in tasmania,0.0,0.1
2003-08-06,dairy industry looks to overseas markets,0.0,0.0
2003-08-06,govt funds cape york finance scheme,0.0,0.0
2003-08-06,mostly business as usual in indonesia,0.125,0.375
2003-08-06,us stocks fall despite record service data,0.0,0.0
2003-08-07,business group calls for interest rate cut,0.0,0.0
2003-08-07,businessman shelves unit project,0.0,0.0
2003-08-07,call for easter trading certainty,0.0,0.0
2003-08-07,world events will not affect qld tourist market,0.0,0.0
2003-08-08,businesses seek to boost street appeal,0.0,0.0
2003-08-08,market climbs as amp recovers ground,0.0,0.0
2003-08-08,support mounts for milk groups marketing call,0.0,0.0
2003-08-08,war of words erupts over regional business report,0.0,0.0
2003-08-10,canberra businesses warned against ad scam,0.0,0.0
2003-08-10,recreational fishing worth 2b to national economy,0.3,0.1
2003-08-10,schwarzenegger no barbarian with finances,0.35,0.95
2003-08-11,market steady as news corp balances banks,0.16666666666666666,0.5
2003-08-12,banking resources drag market down,-0.12777777777777777,0.17986111111111114
2003-08-12,e crime guidelines to assist business,0.0,0.0
2003-08-12,nab survey reveals business confidence rise,0.0,0.0
2003-08-13,busy days business for english title hopefuls,0.05,0.15
2003-08-13,motor racing circuit will boost economy,0.0,0.0
2003-08-13,newscorp gains push share market higher,0.25,0.5
2003-08-14,darwin council considers wider net for marketing,0.0,0.0
2003-08-15,aussie market ends week steady,0.16666666666666666,0.5
2003-08-15,business groups against plastic bag levy,0.0,0.0
2003-08-15,dept defends murray river water trading changes,0.0,0.0
2003-08-15,encouraging signals from us economy,0.0,0.0
2003-08-16,tas saffron grower wins business gong,0.3,0.2
2003-08-16,us stocks up slightly in light trade,0.4,0.7
2003-08-18,businessman lew appeals yacht bill,0.0,0.0
2003-08-18,intervention force targets solomon finances,0.0,0.0
2003-08-18,resource and bank stocks drive market higher,0.25,0.5
2003-08-18,small business prospects on the way up,-0.25,0.4
2003-08-18,tax office targets rich medium size business and,0.375,0.75
2003-08-19,black market out of control latham,-0.16666666666666666,0.43333333333333335
2003-08-19,business as usual for atsic clark says,-0.25,0.25
2003-08-19,positive results boost market,0.22727272727272727,0.5454545454545454
2003-08-19,resources construction push share market higher,0.25,0.5
2003-08-19,tourism push to eye conference market,0.0,0.0
2003-08-20,business fined over stormwater pollution,0.0,0.0
2003-08-20,call for water trading stop during living murray,0.0,0.0
2003-08-20,councillor airs supermarket concerns,0.0,0.0
2003-08-20,fire ravaged store wants to get back to business,0.1,0.05
2003-08-20,overseas investments knock lend lease,0.0,0.0
2003-08-20,share market closes at 12 month high,0.16,0.54
2003-08-21,australia and uk sign new business tax deal,0.13636363636363635,0.45454545454545453
2003-08-21,markets slip after recent rises,0.0,0.25
2003-08-21,qantas and banks drive sharemarket higher,0.25,0.5
2003-08-21,tourism group adopts new marketing strategy,0.13636363636363635,0.45454545454545453
2003-08-21,woodchip mill already boosting bunbury economy,0.0,0.0
2003-08-22,businesses named for fire safety non compliance,0.0,0.0
2003-08-22,caltex shares leap on supermarket alliance,0.0,0.0
2003-08-22,jakarta orders businesses to tighten security,0.0,0.0
2003-08-22,share market ends week on 12 month high,0.16,0.54
2003-08-22,strong economy will help fight terrorism howard,0.43333333333333335,0.7333333333333334
2003-08-22,us economy shows sign of recovery,0.0,0.0
2003-08-23,us stocks stumble as intel impact evaporates,-0.05,0.1
2003-08-24,amp to focus on regionally based business,0.0,0.0
2003-08-24,new laws target business lease agreements,0.13636363636363635,0.45454545454545453
2003-08-25,market pulls back from 12 month high,0.08,0.27
2003-08-25,onesteel looks to asian export markets,0.0,0.0
2003-08-26,abbott helped fund one nation case businessman says,0.0,0.0
2003-08-26,business confidence at nine year high,0.16,0.54
2003-08-26,business urged to keep elderly in workforce,0.0,0.0
2003-08-26,council to decide on mall markets,0.0,0.0
2003-08-26,nsw business confidence surges,0.0,0.0
2003-08-27,stocks rise as holiday mood pervades,0.0,0.0
2003-08-28,amp pushes aussie market up,0.0,0.0
2003-08-28,stock market eyes amp profit results,0.0,0.0
2003-08-28,wa businessman helped bankroll abbott fund,0.0,0.0
2003-08-29,calls for hydrotherapy pool business plan,0.0,0.0
2003-08-29,growth returns some shine to us economy,0.0,0.0
2003-08-29,private investment sought for hospital revamp,0.0,0.375
2003-08-30,sunday liquor trading debate heats up in the nt,0.0,0.0
2003-08-30,us stocks end higher for third straight week,0.15,0.3
2003-08-31,telstra moves to protect market share,0.0,0.0
2003-08-31,unions business back less pay more holiday,0.11111111111111112,0.18888888888888888
2003-09-01,businessman stabbed over loan repayment court told,0.0,0.0
2003-09-02,australian economy barely growing,0.025,0.05
2003-09-02,chook farmer blames new rules for business closure,0.13636363636363635,0.45454545454545453
2003-09-02,markets to focus on us aust economic data,0.2,0.2
2003-09-02,premier defends sunday liquor trading decision,0.0,0.0
2003-09-02,territory businesses warned of fake invoices,-0.5,1.0
2003-09-03,firms asked to consider bush investment,0.0,0.0
2003-09-03,industrial trends show increased business,0.0,0.0
2003-09-03,liquor store trading hours plan sparks concern,0.0,0.0
2003-09-03,share markets continue to march higher,0.25,0.5
2003-09-03,share market slips seven tumbles,0.0,0.0
2003-09-04,call for businesses to back schoolies,0.0,0.0
2003-09-04,resource stocks push all ords higher,0.25,0.5
2003-09-04,survey highlights bushfire business cost,0.0,0.0
2003-09-05,adler pleads not guilty to stock market charges,0.25,1.0
2003-09-05,business group in china to highlight trade,0.0,0.0
2003-09-05,more support for drought impacted businesses,0.5,0.5
2003-09-05,regional women driving micro business sector,0.0,0.0
2003-09-06,bonds seizure shows dirty money is big business,-0.3,0.45
2003-09-06,jobs data bonds buy push us stocks down,-0.15555555555555556,0.2888888888888889
2003-09-06,kashmir market blast kills 2,0.0,0.0
2003-09-06,new zealand stocks eke out gain,0.13636363636363635,0.45454545454545453
2003-09-06,sas economy surging rann,0.0,0.0
2003-09-08,australian stocks being overfished report,0.0,0.0
2003-09-08,resource bank stocks take market to 14 month high,0.16,0.54
2003-09-09,business activity upbeat in august survey,0.0,0.0
2003-09-09,business plan to put final pool options,0.0,1.0
2003-09-09,high tech stocks big performers on us markets,0.08,0.32
2003-09-09,inflation dollar spur business confidence,0.0,0.0
2003-09-09,resource sector helps share market creep higher,0.25,0.5
2003-09-10,blue chip retreat drags aussie market back,0.0,0.05
2003-09-10,businessman opposes supermarket plan,0.0,0.0
2003-09-10,markets jittery amid us budget concern,0.0,0.0
2003-09-10,police step up search for missing businessman,-0.2,0.05
2003-09-10,wa govt seeks business support for survey,0.0,0.0
2003-09-11,al qaeda tape rattles us markets,0.0,0.0
2003-09-11,aussie market follows wall street down,-0.15555555555555556,0.2888888888888889
2003-09-11,markets tip rate rise on back of jobs boost,0.0,0.0
2003-09-11,supermarket reopens after mice woes,0.0,0.0
2003-09-12,ato discovers large businesses not paying tax,0.21428571428571427,0.42857142857142855
2003-09-12,australian share market ends week flat,-0.0125,0.0625
2003-09-12,nsw kiln maker takes on global market,0.0,0.0
2003-09-12,pm praises australias resilient economy,0.0,0.0
2003-09-12,terrorism fears fail to subdue us markets,-0.5,0.3
2003-09-13,orchard owner wins top businesswoman award,0.4,0.35
2003-09-13,us stocks claw back into positive territory,0.11363636363636363,0.2727272727272727
2003-09-15,agreement to help boost business opportunities,0.0,0.0
2003-09-15,chemists say no to supermarket pharmacies,0.0,0.0
2003-09-15,mp airs wind farm investment fears,0.0,0.0
2003-09-15,sydney businesses to benefit from finals fortnight,0.0,0.0
2003-09-16,fiji business leaders seek film pact with australia,0.0,0.0
2003-09-16,grapefruit growers look to new marketing strategy,0.13636363636363635,0.45454545454545453
2003-09-16,orica makes 45m bid for garden business,0.0,0.0
2003-09-16,pittman gets back down to business,-0.07777777777777778,0.14444444444444446
2003-09-16,us economy uncertain ahead of fed reserve meet,0.0,0.0
2003-09-17,business support for forest mine plan,0.0,0.0
2003-09-17,media stocks drive share market up,0.0,0.0
2003-09-17,scheme aims to boost businesswomen numbers,0.0,0.0
2003-09-18,deportation puts resort investment on hold,0.0,0.0
2003-09-18,share market edges higher,0.25,0.5
2003-09-18,unions condemn business welcomes building industry,0.0,0.0
2003-09-19,big cba falls erode early market gains,0.05,0.2
2003-09-19,survey to quizz businesses over coorow issues,0.0,0.0
2003-09-20,terrorism threat opens doors in indonesia business,0.0,0.0
2003-09-21,nepalese general strike costs economy dear,0.05000000000000002,0.5
2003-09-22,agreement to boost business rights information,0.0,0.0
2003-09-22,council gauges rail plan business concerns,0.0,0.0
2003-09-22,hotel gets extended trading hours knock back,0.0,0.0
2003-09-22,housing rental market still tight in pilbara,-0.17857142857142858,0.2857142857142857
2003-09-23,all ords falls on back of media resource stocks,0.0,0.0
2003-09-23,business group proposes voluntary code for car,0.0,0.0
2003-09-23,currency markets settle after g7 volatility,0.0,0.0
2003-09-24,agribusinesses take united approach,0.0,0.0
2003-09-24,bus firm buys failed king bros business,-0.35,0.35
2003-09-24,businesses to get rights and obligations outlined,0.0,0.0
2003-09-24,council offers business chamber support,0.1,0.0
2003-09-24,wall streets gains buoy australian share market,0.0,0.0
2003-09-24,yen wariness keeps markets quiet,0.0,0.3333333333333333
2003-09-24,york park kicking goals for tas economy,0.0,0.0
2003-09-25,cairns businesses get cbd crime bulletins,0.0,0.0
2003-09-25,geraldton pair in running for business award,0.0,0.0
2003-09-25,medibank private not on the market minister,0.0,0.375
2003-09-25,new program to give students business training,0.13636363636363635,0.45454545454545453
2003-09-25,opec oil cut hits share market,0.0,0.0
2003-09-25,us court hangs up on anti telemarketing list,0.0,0.0
2003-09-26,businesses to welcome car park boost,0.8,0.9
2003-09-26,mt gambier businessmans firm wins adelaide darwin,0.04999999999999999,0.30000000000000004
2003-09-26,share market in retreat as stocks fall,0.0,0.0
2003-09-26,state forests backs carbon trading scheme,0.0,0.0
2003-09-27,financial controller wins qlds top businesswoman,0.26666666666666666,0.2333333333333333
2003-09-27,overseas markets close week slightly down,-0.15555555555555556,0.2888888888888889
2003-09-27,panthers chief defends business dealings,0.0,0.0
2003-09-29,iga enters discount fuel business,0.0,0.0
2003-09-29,shares fall as us market retreats,0.0,0.0
2003-09-30,belgium police free supermarket hostages,0.4,0.8
2003-09-30,hostages held in belgian supermarket,0.0,0.0
2003-09-30,musicmatch wades into online music market,0.0,0.0
2003-09-30,resource and media stocks nudge market higher,0.25,0.5
2003-10-01,east timor calls for more foreign investment,0.1875,0.3125
2003-10-01,market survives wall street jitters,0.0,0.0
2003-10-01,new course launched for aboriginal business leaders,0.13636363636363635,0.45454545454545453
2003-10-01,soaring dollar drags share market down,-0.15555555555555556,0.2888888888888889
2003-10-01,turtle free trawling to open us market,0.2,0.65
2003-10-02,brothel claims cause stir in business community,0.0,0.0
2003-10-02,businesses vote for development board change,0.0,0.0
2003-10-02,share market rises on us gains,0.0,0.0
2003-10-02,small business in focus at economic summit,-0.024999999999999994,0.30000000000000004
2003-10-02,trade deal with japan boosts investment ties,0.0,0.0
2003-10-03,beerwah businesses fear australia zoo move,0.0,0.0
2003-10-03,development boom drives house market,0.0,0.0
2003-10-03,share market ends week steady,0.16666666666666666,0.5
2003-10-05,sa business confidence at two year high,0.16,0.54
2003-10-06,agent says gold coast first home market bottoms out,0.25,0.3333333333333333
2003-10-06,minister assesses regional business growth,0.0,0.0
2003-10-06,mps air fears over liquor trading hours,0.0,0.0
2003-10-06,png business alarmed at foreign worker bar,-0.125,0.125
2003-10-07,business looks good for nq,0.7,0.6000000000000001
2003-10-07,markets gain on thin holiday trade,-0.4,0.8500000000000001
2003-10-07,market slightly up on mixed show from blue chips,0.0,0.175
2003-10-07,new year interest rate hike concerns business,0.13636363636363635,0.45454545454545453
2003-10-07,single market dominates asean talks,-0.07142857142857142,0.21428571428571427
2003-10-07,wool market woes for tambo,0.0,0.0
2003-10-08,fears adelaide suburban sunday trading to hurt,0.0,0.0
2003-10-08,interest rate freeze boosts bank stocks market,0.0,0.0
2003-10-08,new tenancy laws to boost small businesses,-0.05681818181818182,0.42727272727272725
2003-10-08,supermarkets up security for cut out beckhams,0.0,0.0
2003-10-08,trade officials to garner business opportunities,0.0,0.0
2003-10-08,us tries to buy black market iraqi weapons,-0.13333333333333333,0.4166666666666667
2003-10-09,business asked to join agricultural college rally,0.0,0.0
2003-10-09,businesswoman prepares for return to bali,0.0,0.0
2003-10-09,former leisure centre finance manager faces,0.0,0.0
2003-10-09,market edges higher as dollar hits six year high,0.20500000000000002,0.52
2003-10-09,owners of fire ravaged carpet business lament loss,0.0,0.0
2003-10-10,aussie market up again as dollar eases,0.0,0.0
2003-10-11,longer terms offer business confidence stanhope,0.0,0.0
